57418.005127 57418.972836 0.012528 0.009278
57419.034190 57419.937535 0.008754 0.009568
57419.998900 57420.966574 -0.004316 0.008926
57421.027963 57421.995625 0.007497 0.008811
57422.057037 57422.960347 -0.000722 0.008872
57423.021817 57423.989444 0.007610 0.008858
57424.050903 57424.954155 0.001986 0.008885
57425.015579 57425.983287 -0.009762 0.008772
57426.044769 57426.947951 0.014150 0.009057
57427.009433 57427.976968 0.017975 0.009057
57428.038461 57428.941678 0.012242 0.009351
57429.003171 57429.970741 0.002642 0.008995
57430.032211 57430.999722 0.020048 0.009388
57431.061192 57431.964352 0.004636 0.009733
57432.025845 57432.993310 0.007589 0.009559
57433.054780 57433.957940 -0.002351 0.010345
57434.019398 57434.986829 0.011958 0.010114
57435.176921 57435.951644 0.422898 0.017285
57436.206123 57436.916204 0.191978 0.014633
57437.171053 57437.945023 0.030680 0.011704
57438.200324 57438.781481 0.034939 0.012408
57439.165208 57439.682292 0.053160 0.013609
57440.130104 57440.710995 0.047204 0.013477
57441.159271 57441.418981 0.033763 0.017312
57442.124074 57442.447708 0.001306 0.016375
57443.153160 57443.348519 0.056625 0.019963
57444.117963 57444.312986 -0.015417 0.019474
57445.082616 57445.278021 -0.008520 0.017754
57446.111632 57446.242361 0.030229 0.024014
57447.140613 57447.207523 0.042991 0.030245
57448.105243 57448.171875 0.009115 0.028481
57449.133877 57449.136343 -0.005525 0.036831
57460.899861 57460.968368 0.006590 0.027578
57461.863657 57461.932951 -0.030094 0.026675
57462.827338 57462.961076 0.017649 0.022355
57463.020023 57463.989317 0.003011 0.017428
57464.047662 57464.954479 0.019402 0.016793
57465.010833 57465.402049 -0.002314 0.014647
57467.643356 57467.973160 -0.018770 0.014051
57468.028657 57469.000475 -0.004601 0.008867
57469.056111 57469.963507 -0.008217 0.009075
57470.019583 57470.990914 0.011429 0.009477
57471.047523 57471.954248 -0.018369 0.009767
57472.011366 57472.981933 -0.040596 0.009871
57473.039884 57473.945590 -0.011009 0.011102
57474.004375 57474.909433 0.014363 0.011520
57475.161667 57476.001933 0.021784 0.012649
57476.061875 57476.966076 -0.013322 0.010106
57477.026227 57477.994479 0.018128 0.010821
57478.054931 57478.958738 0.008847 0.011631
57479.019398 57479.987303 -0.001026 0.010661
57480.048102 57480.180220 -0.004366 0.022181
57481.591157 57481.980405 0.018287 0.014155
57482.041157 57482.559109 -0.005363 0.019274
57484.999167 57485.967083 0.024637 0.011088
57486.028102 57486.995949 -0.004531 0.010493
57487.057060 57487.960544 -0.006369 0.009938
57488.021713 57488.989641 0.019664 0.009922
57489.050845 57489.954259 0.009763 0.009613
57490.015521 57490.983137 0.003676 0.008871
57491.044502 57491.947894 0.007461 0.008924
57492.009282 57492.977060 0.007626 0.009028
57493.038437 57493.941921 -0.000243 0.008890
57494.003310 57494.971030 0.018500 0.008592
57495.032477 57496.000220 0.022740 0.008740
57496.061678 57496.965081 0.012234 0.008840
57497.026539 57497.994259 -0.001917 0.008561
57498.055741 57498.959120 0.017488 0.009041
57499.020602 57499.988403 0.001695 0.008829
57500.049884 57500.953009 0.022138 0.009559
57501.014745 57501.981829 0.007981 0.008978
57502.043958 57502.883032 -0.003570 0.009610
57503.008831 57503.847917 -0.007772 0.009814
57504.038032 57504.877095 0.005060 0.009783
57505.002894 57505.841852 -0.006102 0.009893
57506.031956 57506.999537 0.003945 0.010045
57507.061157 57507.771597 0.003466 0.010660
57508.026065 57508.993600 0.021847 0.010686
57509.055069 57509.700347 0.006230 0.011329
57510.019850 57510.987512 0.007759 0.011359
57511.048947 57511.952350 0.008102 0.012718
57512.013738 57512.981389 0.013705 0.012640
57513.042812 57513.946146 0.050801 0.017666
57514.007535 57514.975127 -0.014250 0.014779
57515.036505 57515.939826 -0.016746 0.018459
57516.001123 57516.968727 0.038119 0.022635
57517.030035 57517.997338 0.032423 0.020138
57518.058900 57518.961690 -0.032123 0.028934
57519.023426 57519.990278 0.006009 0.022745
57520.887951 57520.890162 -0.034858 0.033722
57534.641296 57534.710590 -0.000390 0.027072
57535.604352 57535.739063 0.006771 0.022351
57536.567222 57536.829803 -0.010864 0.016763
57537.080694 57537.730961 -0.007597 0.016443
